PTJ1,PTj2,Etaj1,Etaj2,phijj,MET,metphij1,metphij2,signal
208.709,62.2706,-2.565,-1.96652,-2.75475,152.846,3.40147,0.646726,0
258.86,38.5981,0.845021,3.87048,1.72415,270.066,-3.1752,-1.45105,0
177.635,40.5311,0.150789,-3.3464,-5.05765,167.469,2.79773,-2.25992,0
135.097,68.6465,-1.95963,0.383467,-1.01682,175.356,3.3686,2.35178,0
227.934,26.6528,-2.77952,-1.89497,4.04453,219.642,-3.04167,1.00286,0
209.734,30.5643,-1.53449,1.46749,-0.885588,239.074,3.2142,2.32861,0
273.37,234.24,-0.899763,-0.969947,1.96272,296.261,2.28765,4.25037,0
152.134,39.9441,1.89779,2.52962,-2.70546,148.215,3.32517,0.619707,0
254.594,86.3913,1.35684,-0.875542,3.68996,203.543,-2.88794,0.802019,0
134.238,28.1833,0.539308,-3.61387,-0.573319,140.966,3.46277,2.88945,0
194.361,52.6156,-1.29996,-1.33918,1.27707,192.816,-3.45708,-2.18001,0
641.062,57.5112,-0.228613,3.40286,2.44889,584.24,3.0701,5.51899,0
246.239,97.3778,-2.17336,-1.46878,-6.23436,350.676,3.17723,-3.05714,0
140.252,134.633,-1.1677,1.72034,-2.12924,137.354,-1.61696,-3.7462,0
235.916,152.075,-0.128777,2.7076,-2.21346,188.568,3.88564,1.67218,0
138.496,57.8434,0.193064,1.4075,-4.43131,140.602,2.67056,-1.76074,0
140.984,29.4316,0.0179891,1.0305,-5.24483,188.145,3.13202,-2.11281,0
142.728,32.368,-2.32362,-2.98134,-1.86256,136.603,3.34949,1.48693,0
147.457,49.4361,2.65964,2.94822,0.939298,168.227,2.98275,3.92205,0
222.417,117.231,0.801506,0.828333,-3.04835,136.715,3.34695,0.298609,0
147.005,69.7868,-2.33155,-1.73752,-1.39777,130.696,-2.57418,-3.97195,0
182.449,44.745,0.5908,1.35077,-0.478423,211.333,3.25842,2.78,0
208.342,56.1615,1.4189,-0.458225,3.82016,164.072,-2.92763,0.892529,0
235.042,104.936,-1.31511,0.660771,-2.49187,157.131,3.46938,0.977508,0
177.103,30.4631,-1.26974,-2.75077,-2.8612,136.535,-3.00547,-5.86667,0
205.96,44.943,0.577454,-1.10142,-3.70445,163.718,2.96292,-0.741527,0
161.925,30.1763,-1.52974,1.27555,-2.58282,165.608,3.33534,0.752523,0
163.327,31.8224,-3.78412,-2.26169,3.30847,141.427,-3.19307,0.115394,0
192.152,137.625,0.156454,1.98397,-4.3902,204.716,2.40021,-1.98999,0
148.561,37.8286,3.31763,-2.63819,1.94584,136.552,-3.40419,-1.45835,0
222.866,40.8572,1.37649,3.70793,1.72818,190.546,2.83043,4.55861,0
184.166,37.7747,-0.0426954,2.87542,-1.11611,194.332,-3.01951,-4.13562,0
161.302,33.929,-1.37904,-0.262177,1.19599,157.511,-3.22426,-2.02827,0
267.001,219.641,0.602239,-0.0590223,-2.61456,170.045,4.2208,1.60625,0
203.847,34.0796,-2.43038,1.7731,-5.06582,204.532,3.01833,-2.04749,0
406.256,193.216,-0.140428,1.0501,3.23446,217.492,-3.14036,0.0940986,0
156.941,45.7835,-0.815075,0.53808,3.07446,145.831,-3.37948,-0.305019,0
142.366,39.9348,1.45783,3.60166,-1.70258,139.875,3.32087,1.6183,0
170.624,31.0097,-1.86643,-0.0956475,-0.000163928,181.6,3.14431,3.14415,0
209.587,48.9551,-0.152456,2.41381,1.39193,219.365,2.87879,4.27072,0
215.316,31.3307,-1.32865,-1.02642,1.23797,221.939,2.9897,4.22767,0
163.582,40.4698,1.48615,-1.81561,2.22772,140.661,-3.34158,-1.11386,0
247.884,111.276,0.937087,-0.572343,3.41017,153.508,-2.97332,0.436848,0
320.361,136.778,0.598776,0.642591,3.30963,172.217,-2.97508,0.334554,0
178.543,26.4246,-1.02843,1.85784,5.34726,161.845,-3.07184,2.27542,0
349.918,180.187,-0.283,-1.1402,3.01596,207.116,-3.21041,-0.194443,0
161.947,54.001,0.628386,1.58431,1.38843,171.427,-3.39591,-2.00748,0
585.243,408.898,-0.626057,-1.42484,3.02171,174.779,-3.37801,-0.356295,0
291.623,116.061,0.450014,-1.19619,-0.0491599,382.535,-3.11607,-3.16523,0
144.374,48.9156,-1.3464,0.240134,-1.59581,143.484,-2.77482,-4.37063,0
139.454,25.9662,0.187405,0.263814,-3.51296,141.935,3.27475,-0.238214,0
468.727,83.5518,-1.33132,-0.791367,-4.01852,422.442,2.93839,-1.08012,0
318.227,138.401,-0.134794,0.297409,3.48455,187.676,-2.91627,0.568281,0
163.79,25.5025,0.167563,-0.0077269,4.27221,132.757,-3.03775,1.23445,0
246.779,85.2226,1.4651,1.92394,2.88778,145.772,-3.25644,-0.36866,0
161.767,81.1641,1.50693,3.76428,1.86275,164.022,-3.47184,-1.60909,0
170.795,107.706,1.25852,0.351189,0.39214,268.69,2.99021,3.38235,0
133.977,28.9944,-0.245192,-4.51515,0.424996,149.529,3.12266,3.54766,0
207.12,83.0185,-0.807767,0.894587,2.34484,163.542,-3.52996,-1.18513,0
163.663,44.0997,3.24045,-0.953269,-4.86684,185.166,2.84035,-2.02649,0
186.547,33.9182,-0.401581,-3.59892,-3.0611,141.514,3.1842,0.123099,0
189.708,31.9259,-1.58879,1.6155,1.67907,184.975,-3.22598,-1.54692,0
214.895,63.6882,-2.26227,-1.54394,-2.31458,169.332,3.34818,1.0336,0
150.513,27.1525,1.12307,2.40174,5.29089,144.398,-3.11408,2.17681,0
138.64,51.9555,-0.752505,-1.91057,-1.30613,148.476,3.48707,2.18094,0
143.688,27.7878,2.19968,-2.76054,-1.09878,142.157,-2.98161,-4.08039,0
259.783,73.074,2.31109,2.37259,3.45342,194.822,-2.99683,0.456587,0
219.119,36.3443,-0.464871,-1.67499,-3.22606,167.973,3.13892,-0.0871437,0
163.616,34.9286,0.075727,0.4384,1.16875,194.108,3.02715,4.1959,0
167.554,47.9725,0.882172,0.232503,2.47769,173.997,-3.09639,-0.618708,0
235.86,56.9057,0.638992,1.38358,-1.2052,258.217,-2.94816,-4.15336,0
207.441,61.0176,-0.743186,-0.407576,2.72633,150.047,-3.26655,-0.54022,0
198.037,25.7623,2.20202,1.20972,-3.43678,165.611,3.14925,-0.287529,0
185.988,25.4253,-1.99707,2.51588,-1.84501,194.065,-2.99942,-4.84443,0
144.13,31.5924,-3.31735,0.630557,-4.01495,146.612,2.90657,-1.10838,0
163.504,89.4135,-1.21837,-1.2765,4.26441,139.412,-2.64235,1.62207,0
331.193,35.1874,-0.896374,-1.23053,-2.34903,326.3,3.14778,0.798755,0
588.194,90.6421,-2.13099,0.0450341,-1.84216,567.471,-2.99359,-4.83575,0
380.255,25.2909,-1.52742,-1.21096,-3.3964,361.833,3.11129,-0.285105,0
248.128,106.197,0.95556,1.41804,-3.1416,141.4,3.15007,0.0084689,0
135.703,47.5758,-0.533459,3.2978,-1.05954,148.882,3.44563,2.38609,0
184.682,45.9328,0.951211,1.01588,-2.37239,158.26,3.46357,1.09118,0
212.255,63.3436,1.0104,-2.34523,5.25139,218.309,-2.84346,2.40793,0
153.421,93.4635,0.771113,2.68057,-1.47755,186.78,3.70026,2.22271,0
215.975,71.3064,-0.0928181,-2.08704,3.56487,134.376,-2.96808,0.596792,0
171.742,46.26,-2.64608,-2.94632,-1.19142,186.989,3.45003,2.25861,0
163.271,33.5341,2.29061,-0.971862,-1.93546,156.944,-2.98199,-4.91746,0
151.157,26.2077,-0.439305,-3.65427,-4.2318,135.525,2.98411,-1.2477,0
214.531,32.5304,0.0654676,1.11621,2.04505,192.366,-3.29606,-1.25101,0
251.824,58.5886,-0.105182,1.89084,-3.03746,182.89,3.10602,0.0685626,0
227.62,76.3488,1.9534,3.12872,-2.17925,199.927,3.51125,1.332,0
155.388,52.378,-2.21949,-2.62028,1.21148,177.084,2.88394,4.09542,0
160.841,41.978,-1.77979,2.07574,0.78842,184.12,-3.30047,-2.51205,0
162.451,28.9926,1.12138,0.223473,5.08913,175.52,-3.09734,1.99179,0
151.039,29.2255,-0.0942666,-0.309557,-3.9542,130.186,2.9809,-0.973294,0
214.505,51.9603,-0.362297,3.10537,1.5645,218.01,-3.30368,-1.73918,0
181.189,37.9702,2.58607,-3.68954,-2.89208,150.49,3.15066,0.258581,0
177.752,101.177,2.05627,1.79798,-2.04021,162.123,3.70691,1.6667,0
177.949,118.828,0.90382,-1.84657,-1.97368,183.417,3.8539,1.88022,0
138.461,27.0495,1.38183,-2.23275,-1.64302,138.418,-2.84642,-4.48944,0
194.307,42.4492,1.72843,0.937224,-0.0263004,228.06,3.15261,3.12631,0
143.475,28.6323,-1.65579,-1.22562,-1.6633,133.119,3.3425,1.6792,0
141.645,29.7569,-2.74279,2.05722,-1.73505,139.436,-2.83787,-4.57293,0
131.453,112.59,-0.201572,-1.53241,-4.29225,144.701,2.12946,-2.16279,0
135.902,25.541,-0.910805,1.88157,-4.5981,146.769,2.98482,-1.61328,0
310.329,36.1692,1.76382,2.635,-5.64112,342.51,3.102,-2.53912,0
162.896,64.7135,1.17378,1.74147,1.13088,208.966,2.8362,3.96708,0
253.905,102.164,0.302369,-1.8058,-2.68822,164.696,3.37757,0.689358,0
136.577,64.1849,-1.99921,-0.901386,-1.6804,167.832,3.58134,1.90094,0
154.283,37.9659,-0.927522,1.43692,2.27563,130.275,2.87916,5.1548,0
407.46,63.6073,-1.4776,-1.22666,-3.37259,314.09,3.08524,-0.287352,0
185.157,29.0261,2.50858,-0.435696,4.19847,179.102,-3.22096,0.977515,0
194.937,45.5474,3.05168,2.81564,-2.83168,135.194,3.22999,0.398301,0
262.051,61.824,1.14939,0.929149,-2.45411,215.397,-2.8602,-5.31432,0
150.382,32.8693,-0.88364,-3.3335,-0.774751,146.341,-3.14023,-3.91499,0
150.231,49.1042,0.879566,-0.0820526,-0.180055,191.228,-3.07376,-3.25381,0
138.479,40.7143,-0.0888257,0.30801,0.916189,164.82,-3.33355,-2.41737,0
244.326,147.2,2.57616,-1.6583,-2.39786,134.573,-2.3587,-4.75656,0
157.995,79.2464,0.361586,1.64386,1.59754,174.726,-3.59774,-2.0002,0
195.526,43.2514,1.65921,4.0277,2.05935,173.812,2.91988,4.97924,0
170.452,54.9254,-0.978359,0.138913,-0.338811,229.841,3.24333,2.90452,0
131.683,26.9736,-2.46013,-1.9147,-2.29832,139.984,3.35491,1.05659,0
135.145,28.1088,-1.52066,1.50216,-0.0276775,133.71,3.1132,3.08552,0
179.333,119.108,-1.26909,0.0529099,-1.96959,168.265,3.75613,1.78654,0
199.558,66.4841,1.31246,3.87335,-2.41048,143.66,3.13881,0.728328,0
303.325,41.5533,0.22967,0.558616,2.2503,297.171,-3.24552,-0.995216,0
165.235,42.0446,-1.47678,-1.10676,-0.720464,173.38,-2.87019,-3.59066,0
181.609,70.4302,-0.480837,1.53009,-5.62381,253.316,3.04907,-2.57473,0
271.918,85.1635,-1.52242,1.11395,1.31647,297.568,2.81742,4.13389,0
205.867,56.3562,-1.42986,-1.52531,2.03461,178.077,-3.36723,-1.33262,0
133.95,43.666,1.64554,2.79133,4.57626,143.061,-2.87515,1.70111,0
163.334,50.994,-1.55017,2.04534,-2.06931,142.227,-2.97582,-5.04513,0
189.061,39.6764,1.11057,-2.30369,2.73183,168.108,-3.13115,-0.399325,0
142.516,53.825,2.02558,2.81171,-0.990019,183.905,-2.79407,-3.78409,0
270.501,67.7509,0.528811,-1.4116,3.8834,257.886,-2.90708,0.976315,0
148.713,62.7414,0.242874,3.18029,-2.03925,131.672,3.40251,1.36326,0
264.441,167.073,-1.28378,-1.96314,-4.17938,201.573,2.39819,-1.78119,0
158.327,130.728,-0.726753,0.15832,-1.08844,219.147,-2.60048,-3.68892,0
154.091,25.9167,1.42291,0.992106,3.23821,145.499,-3.09822,0.139993,0
199.684,82.2183,1.46981,-1.32368,-1.96346,183.435,-2.72194,-4.6854,0
131.261,124.96,2.13717,1.87844,-1.94257,164.683,-2.21549,-4.15806,0
196.923,39.7255,1.31496,-1.10769,2.65245,168.994,-3.23349,-0.581035,0
148.725,31.6273,-1.3162,-1.61677,-1.81654,135.957,3.47464,1.65811,0
155.301,27.8894,-1.28223,-2.30707,-1.77725,154.5,3.21897,1.44172,0
140.108,87.3403,-0.263924,-2.95605,-1.93594,138.825,-2.58294,-4.51888,0
155.416,45.3688,0.415745,0.337867,-5.22857,167.929,2.95755,-2.27102,0
212.455,83.6225,-0.45757,0.122984,-2.92907,135.908,3.34727,0.418199,0
131.915,103.274,0.209325,2.41241,4.54911,148.876,-2.52191,2.0272,0
176.85,35.4445,2.58314,3.29314,-0.0402306,203.603,3.12999,3.08976,0
160.101,72.6578,-0.00849469,-0.29303,-4.75657,157.587,2.71393,-2.04264,0
183.682,33.6348,1.28713,3.64874,-1.87257,172.598,-2.82231,-4.69488,0
201.844,25.6619,0.241993,-4.21719,-4.67866,198.717,2.98399,-1.69467,0
368.224,234.921,-1.89959,-0.401543,0.0433965,612.344,3.08768,3.13108,0
262.075,52.5133,2.13718,-0.00106236,-3.12911,215.527,3.18635,0.0572399,0
229.274,31.7629,1.25952,-1.05439,1.76179,222.88,-3.28456,-1.52277,0
131.583,45.4913,1.69026,2.51066,-0.329918,140.052,-2.96257,-3.29249,0
182.363,95.4783,-0.249889,-1.13796,1.62033,189.968,-3.68001,-2.05968,0
261.385,180.193,-0.924363,0.984419,3.70626,155.746,-2.48929,1.21697,0
158.85,39.9579,1.94371,-1.62265,1.415,152.508,2.88702,4.30202,0
231.428,33.7785,0.538539,-2.34919,0.534035,237.074,3.03292,3.56696,0
170.177,51.2672,-0.0600276,-0.213994,-0.628114,224.462,3.19829,2.57017,0
193.547,32.0839,-1.46069,-2.38596,5.3257,217.257,-3.06192,2.26378,0
155.83,32.3163,-1.27473,-0.836881,-1.01195,173.392,3.32983,2.31788,0
266.623,75.4324,-1.06449,-0.139818,2.54378,201.147,-3.37431,-0.830534,0
323.499,67.2625,1.79704,-1.87133,-3.12606,259.503,3.11734,-0.00871849,0
170.491,25.827,0.236659,0.49458,-2.06706,145.193,3.3403,1.27323,0
261.499,40.6809,-1.5565,1.04552,-4.91579,263.669,2.83918,-2.07661,0
152.052,49.9888,0.354691,-3.17589,-1.20245,139.629,3.27741,2.07496,0
178.097,55.385,0.464159,-3.04348,1.92542,168.482,-3.43128,-1.50586,0
139.923,26.7562,0.342963,0.130577,-0.737478,156.851,-3.08465,-3.82213,0
177.482,35.5142,0.98068,0.233401,-1.23347,176.229,3.45591,2.22243,0
164.892,48.9975,-0.0781004,3.38419,1.49932,174.247,-3.41141,-1.9121,0
171.261,34.832,3.1533,-0.773276,-1.3075,165.847,3.26923,1.96172,0
183.113,53.0102,2.56731,1.76111,1.74655,169.533,-3.44976,-1.70321,0
260.669,29.3358,1.82668,1.06578,0.944835,260.293,-3.25831,-2.31347,0
232.299,119.759,0.728848,-1.18345,-2.42465,167.322,3.6219,1.19725,0
200.927,145.367,1.63434,-0.0058594,2.27851,176.632,2.40642,4.68494,0
548.747,46.8817,-1.42163,3.19207,-5.20389,574.574,3.11802,-2.08587,0
137.123,28.4694,0.370554,-0.303261,-1.08142,157.396,3.26239,2.18097,0
188.195,43.335,0.715311,1.39976,-0.176377,244.786,-3.16286,-3.33924,0
187.82,36.785,-1.89381,-2.89497,-0.943608,203.184,-3.01339,-3.957,0
179.859,29.4033,-0.579576,0.374208,3.43017,157.108,-3.0328,0.397366,0
205.951,86.9892,0.776577,-1.03887,3.88063,145.313,-2.71726,1.16337,0
132.272,36.4845,0.18077,1.50619,1.71902,149.255,-3.31832,-1.59931,0
195.612,101.399,2.00008,0.45598,-2.07263,173.172,3.69668,1.62405,0
162.324,51.3243,2.58918,3.5221,-2.49473,135.436,3.28378,0.789052,0
155.251,79.543,1.75491,0.811063,-1.28855,187.792,3.54315,2.2546,0
203.778,85.2599,-2.66391,-2.58674,2.48294,136.713,-3.5869,-1.10397,0
193.738,176.97,-0.972964,-0.438926,-4.10666,171.718,2.11906,-1.98761,0
158.295,41.69,-0.729598,-0.986759,-5.28405,192.428,2.92378,-2.36027,0
381.772,25.7191,0.860109,-3.03648,2.69436,345.104,-3.17357,-0.479202,0
136.225,27.4191,-1.27107,0.960521,2.04511,131.444,-3.22783,-1.18272,0
232.555,35.3608,-3.2698,-1.19298,2.54979,199.254,-3.21074,-0.660954,0
155.423,123.262,-0.976245,1.59812,0.0456108,289.456,3.08702,3.13263,0
274.34,48.1047,0.134084,-0.660902,-4.74941,270.174,2.97617,-1.77324,0
141.699,43.8153,1.36721,4.34883,2.23317,135.383,-3.36609,-1.13292,0
139.042,75.6887,-0.0293096,-2.97788,1.10149,166.757,-3.37351,-2.27202,0
231.719,176.666,2.02531,0.479323,2.34555,161.866,2.26759,4.61314,0
250.204,80.5589,-2.23425,1.59732,-3.95494,213.758,2.79108,-1.16387,0
152.536,38.7457,-1.20237,1.16275,-1.52442,152.37,-2.94743,-4.47185,0
245.266,48.6969,2.29122,1.47262,4.56655,236.52,-2.92025,1.6463,0
162.507,56.4305,-0.21409,-2.47187,4.34711,147.769,-2.77364,1.57346,0
163.323,34.9085,0.609776,0.280813,-1.14794,161.952,3.3318,2.18385,0
236.335,116.308,-0.331141,0.932146,-3.93065,176.1,2.70451,-1.22614,0
187.971,25.8871,-1.42776,-0.351406,-0.170974,223.673,-3.08969,-3.26067,0
179.771,34.7686,1.14374,-1.70803,-0.661415,189.958,-2.91949,-3.5809,0
145.943,28.6218,-0.484107,4.24387,-1.36819,144.256,3.34136,1.97316,0
224.911,87.8487,0.612055,2.18921,-2.182,181.674,-2.72959,-4.91159,0
139.357,46.9482,-1.21202,1.64658,-0.88858,176.119,-3.04133,-3.92991,0
154.279,28.6127,1.81929,3.51765,3.94173,139.239,-2.95252,0.989209,0
165.577,75.2749,-3.32243,-2.52438,0.758307,212.536,-3.43811,-2.6798,0
541.732,43.1631,-0.849389,1.52851,-2.76283,515.359,3.24806,0.485233,0
143.004,42.0132,0.0827345,2.22181,-1.16698,169.297,-2.72711,-3.89409,0
203.378,97.9012,-0.0329919,-1.02593,1.56744,214.996,-3.65874,-2.0913,0
173.319,36.1168,2.68473,1.34125,2.03562,160.834,-3.33918,-1.30356,0
204.238,78.8021,1.82528,0.962623,3.76799,144.938,-2.81065,0.957342,0
170.483,28.0746,-0.351668,1.61632,0.469648,180.256,-3.16482,-2.69517,0
328.67,44.3426,0.800738,2.26584,1.64539,327.23,3.07233,4.71772,0
144.061,33.2632,0.82496,3.35948,-1.21546,141.329,-2.9965,-4.21196,0
169.253,37.2404,1.23382,-1.77062,2.37349,147.731,-3.25372,-0.880233,0
506.47,56.5413,-0.683427,-3.65787,-2.1154,488.031,3.20892,1.09352,0
164.956,31.9585,-0.0870636,0.837108,-1.06108,191.582,-2.75583,-3.81692,0
180.301,124.939,0.27705,2.6112,4.90014,246.093,-2.59809,2.30204,0
164.899,45.7504,2.28165,-0.215475,2.03592,147.311,2.70852,4.74444,0
162.285,28.4363,-2.08426,-1.25694,5.32869,169.223,-2.98688,2.34181,0
267.766,55.6715,-1.60354,-1.25039,3.24508,240.38,-3.12659,0.118488,0
189.248,44.2192,1.07109,4.35358,-2.61275,151.401,-3.09871,-5.71146,0
211.281,42.6535,-1.33201,1.61638,2.24721,189.081,2.94342,5.19064,0
308.651,77.9484,0.359277,2.31362,1.30353,336.673,2.88991,4.19344,0
201.585,183.22,-2.88453,0.814097,-4.05146,151.618,2.09986,-1.95159,0
471.32,74.4274,2.4991,2.43238,-2.83763,372.935,3.18873,0.351099,0
150.681,52.4429,0.767913,0.653447,-1.79655,156.063,3.37391,1.57736,0
152.987,35.1542,2.33265,0.054404,-4.76768,152.258,2.97299,-1.79469,0
293.327,38.7603,-1.26931,-0.862709,5.11332,304.477,-3.05534,2.05798,0
159.018,57.0475,-1.91018,-0.775706,-0.239567,202.097,-3.02555,-3.26512,0
135.859,38.3729,1.18864,2.65851,-2.73606,134.218,3.11037,0.374313,0
147.535,32.0294,-0.639194,-2.9326,-2.32896,137.29,3.36142,1.03246,0
171.075,70.3216,0.0402432,-0.836687,4.343,146.884,-2.75885,1.58415,0
173.031,56.2378,0.391161,3.04311,-2.30704,145.498,-2.80789,-5.11493,0
203.853,25.4704,-0.867179,0.54448,4.06805,175.94,-3.00297,1.06507,0
139.169,25.7944,2.26658,2.8688,1.17493,131.3,2.77689,3.95182,0
146.307,36.0731,-3.05354,-1.9042,-1.99017,136.12,-2.91826,-4.90843,0
190.546,96.0455,1.33819,-2.1395,-1.46471,219.484,-2.67436,-4.13908,0
174.709,61.8888,2.23606,2.30192,2.88051,130.646,-3.34327,-0.462751,0
133.923,28.368,0.415661,-1.02672,-2.39362,133.36,3.16038,0.766767,0
293.796,104.634,-0.744003,-2.23622,2.46521,238.82,-3.41801,-0.952795,0
191.643,26.3412,-1.19601,-3.3975,-2.13965,172.636,-3.03599,-5.17565,0
159.214,37.755,-2.91166,-0.314392,1.41986,182.897,-3.31417,-1.89431,0
145.105,35.5112,1.92502,-0.927828,-0.422409,164.954,3.3165,2.89409,0
152.778,33.9745,-0.493055,-1.41734,0.13438,180.572,-3.03158,-2.8972,0
177.933,157.179,-0.602899,-2.03182,2.27105,142.504,-4.16487,-1.89382,0
312.413,43.5058,2.32258,-2.17019,2.76072,285.18,3.01779,5.77851,0
170.117,95.1101,0.565207,1.83245,-1.73339,153.329,-2.44817,-4.18156,0
225.897,28.0335,-0.132506,0.793324,1.9106,234.308,-3.18952,-1.27892,0
180.768,54.7696,-1.23206,-0.715627,-1.96355,155.005,3.3699,1.40635,0
150.746,33.6989,1.10435,3.87821,-0.984358,144.909,3.29774,2.31338,0
139.825,52.0311,1.17346,2.60972,5.0242,138.02,-2.91827,2.10593,0
178.046,96.2948,-1.88676,-1.0849,-0.620607,259.796,3.34582,2.72521,0
213.295,29.7689,-1.84971,-4.00374,-1.26694,242.917,3.35707,2.09013,0
194.549,42.9378,2.73389,2.18722,2.50616,178.431,-3.33067,-0.824505,0
141.184,95.1756,-1.83721,2.83729,1.95326,136.518,2.43725,4.39051,0
162.486,90.0338,2.06938,2.60049,-2.10317,153.051,-2.54934,-4.65251,0
177.351,26.9452,-2.26387,3.82143,-0.607248,186.696,-2.95629,-3.56354,0
197.858,32.3796,2.63349,-1.64958,1.29963,203.18,-3.35607,-2.05645,0
204.778,36.8036,0.702071,3.15704,-1.82207,187.385,-2.94806,-4.77013,0
193.316,28.2832,-2.51024,-3.17346,-2.36643,163.83,3.2646,0.898172,0
149.991,28.9134,1.472,-0.595592,-1.66953,144.172,3.24517,1.57564,0
179.36,154.483,-0.519763,2.52528,-1.61631,226.828,-2.37835,-3.99466,0
309.169,129.189,0.472782,0.759969,-3.36166,188.998,2.95853,-0.403125,0
304.571,38.0595,1.19497,1.45602,0.83153,343.082,-3.1629,-2.33137,0
160.58,54.6239,1.85203,1.46877,-0.694041,198.047,3.40364,2.70959,0
219.743,82.6119,-1.85815,0.847249,3.60001,145.208,-2.89396,0.706048,0
213.459,27.1032,2.08458,3.16197,0.646773,233.535,3.04596,3.69273,0
429.687,27.6044,-1.07022,-0.343143,3.92388,419.084,-3.0735,0.850384,0
200.437,25.9147,2.04895,-2.16197,0.544728,208.867,-3.16997,-2.62524,0
290.523,73.1405,-0.452888,3.71337,2.34781,246.988,2.99684,5.34465,0
225.68,47.4381,1.33207,-1.99575,4.91498,253.31,-2.97708,1.9379,0
155.465,43.2386,-0.492387,1.5103,0.966907,175.431,3.12073,4.08764,0
206.419,30.6633,-0.575903,-2.04252,3.02998,146.001,-3.24815,-0.218175,0
249.696,73.0402,1.70407,-1.60958,3.49151,180.454,-3.10544,0.386073,0
173.359,27.2963,-1.14537,-0.682153,4.76818,172.278,-2.9774,1.79078,0
167.828,99.9351,2.29031,-1.09792,-2.22534,137.528,3.81816,1.59282,0
218.3,41.815,0.415176,-2.0221,-0.918548,216.571,3.26686,2.34831,0
316.026,34.3901,0.869915,2.239,5.77327,360.035,-3.08913,2.68415,0
182.024,60.9075,-2.28647,-2.90686,0.183364,229.197,3.10185,3.28522,0
186.921,49.9349,-0.716517,4.07226,1.80054,163.666,3.19246,4.99301,0
131.357,32.8474,-1.65164,-2.53066,-0.427214,157.876,-3.10478,-3.53199,0
196.473,79.1944,1.41012,-1.83399,1.90089,193.089,2.77225,4.67314,0
199.617,35.1917,-1.7763,0.381993,-1.8711,198.9,3.48191,1.61082,0
159.858,30.3951,-1.98787,-1.91571,0.761496,178.192,-3.32002,-2.55852,0
173.731,123.504,0.495252,-1.3308,1.60619,223.858,-3.78796,-2.18177,0
322.843,36.1661,-2.1555,-2.27103,-3.86675,284.045,3.03498,-0.831771,0
197.604,40.3985,-1.35648,2.13897,-2.60004,170.642,3.22859,0.628542,0
142.702,25.7883,-0.829125,4.50617,4.50328,134.256,-2.9638,1.53948,0
404.661,108.083,1.2812,0.00929439,2.9108,276.981,-3.23638,-0.325578,0
238.25,77.0818,1.0494,2.2339,-0.547268,308.572,-3.01481,-3.56208,0
175.317,35.3571,1.48407,-4.56632,-5.5321,210.615,3.11607,-2.41603,0
237.007,79.758,1.67862,0.418871,-4.15033,210.315,2.78848,-1.36185,0
157.858,26.8257,-2.65374,4.27724,0.99342,160.681,-3.31469,-2.32127,0
131.491,26.0879,-1.2432,-1.73344,-0.392881,160.481,-3.26883,-3.66171,0
174.552,73.1306,1.38515,-0.47016,2.28068,133.845,2.63505,4.91572,0
189.251,49.6604,0.53484,-2.70835,2.45777,138.527,-3.38144,-0.923669,0
151.152,130.507,1.76571,3.09215,-4.10831,145.847,2.23845,-1.86986,0
177.591,51.4507,-0.613983,1.46128,-0.362889,230.659,-3.17713,-3.54002,0
384.751,122.409,-0.140406,-1.21601,2.44012,296.02,-3.47534,-1.03523,0
248.942,63.2538,0.184277,-0.81854,-2.44223,220.83,3.30019,0.857961,0
214.399,26.9025,0.700453,-0.0489432,0.515359,211.493,3.01033,3.52569,0
140.754,68.6621,0.732252,2.33049,-0.830844,154.593,-2.64986,-3.48071,0
158.39,30.3069,1.40167,0.399271,0.00588769,183.926,2.97379,2.97968,0
211.727,25.6842,1.1483,3.68219,1.95087,202.528,-3.10159,-1.15072,0
145.192,41.606,1.51139,2.09349,1.35504,172.597,-3.53929,-2.18425,0
162.613,43.4804,2.01471,4.07683,1.30824,174.451,-3.38661,-2.07837,0
138.651,113.167,-0.368422,0.233828,1.91417,176.419,-3.7364,-1.82223,0
207.629,48.814,1.74869,-0.295507,1.66806,190.078,-3.4146,-1.74654,0
220.075,121.184,-1.34859,-0.0170524,0.308821,338.004,-3.17877,-2.86995,0
152.024,42.8126,-2.83055,-1.71114,-2.12677,138.147,3.53759,1.41083,0
180.443,86.753,-1.17051,0.42964,-2.12345,133.567,-2.52469,-4.64814,0
333.996,172.04,1.08827,-0.97841,-2.72628,201.747,3.51942,0.793148,0
131.979,39.5303,-1.98032,-3.24882,0.110618,174.418,-3.21439,-3.10377,0
147.503,33.3598,2.25988,1.49457,5.47247,168.307,-3.01674,2.45573,0
165.332,34.7679,-0.803969,-1.55393,-4.88115,141.391,2.88657,-1.99458,0
173.933,40.5439,1.21172,1.90526,2.04492,166.308,-3.44784,-1.40292,0
172.775,28.3086,-2.08229,3.52419,-2.65581,167.36,3.25267,0.596866,0
160.057,131.291,-0.0319157,0.739865,1.98024,158.628,-3.95117,-1.97093,0
228.045,44.1715,1.07587,-1.1457,0.638712,235.069,-3.19124,-2.55253,0
253.365,70.4066,-0.602496,0.86148,-1.34741,285.266,-2.82368,-4.17109,0
224.198,42.6686,-0.807051,1.55143,-2.98668,150.001,3.29337,0.306694,0
141.588,66.4115,-0.641958,1.00746,0.295337,189.357,-3.11354,-2.8182,0
256.801,102.982,-1.68322,-0.915061,4.03451,210.015,-2.75747,1.27704,0
