PTJ1,PTj2,Etaj1,Etaj2,phijj,MET,metphij1,metphij2,signal
169.161,47.8646,0.0221372,0.862728,1.58083,163.928,2.81118,4.39201,1
220.411,45.4944,-0.768586,-0.846675,3.499,192.692,-3.00397,0.495022,1
364.28,25.0863,1.09014,3.24723,-2.15281,359.996,3.21072,1.05792,1
202.504,33.9938,-1.12709,-1.04923,1.56143,211.222,2.94237,4.5038,1
167.428,43.5783,0.615358,0.134049,4.83938,166.728,-2.85595,1.98342,1
170.468,139.012,0.0920028,-1.38325,0.328722,306.367,2.99461,3.32333,1
379.651,38.7415,0.708569,-0.0620108,-5.86902,417.64,3.12371,-2.74531,1
153.209,41.6568,1.3228,0.3014,-5.4647,173.261,2.80112,-2.66359,1
284.866,116.73,2.16749,0.962703,-2.77964,200.258,3.34673,0.567085,1
198.634,64.4347,0.628727,-3.03708,1.71175,196.3,2.62595,4.3377,1
163.363,42.0937,-0.458797,-1.98623,0.0894647,198.158,3.09754,3.187,1
330.447,38.8204,0.822119,0.239527,0.836113,336.035,3.06513,3.90124,1
753.774,209.289,1.61819,0.354345,1.57835,768.281,2.85878,4.43713,1
253.449,43.8899,-1.8684,-1.90251,1.59525,259.18,-3.28289,-1.68763,1
161.205,56.3563,-0.38408,-0.741067,-0.617518,197.764,-2.88312,-3.50063,1
135.166,34.2955,-0.329125,-1.4105,1.92151,133.291,-3.49538,-1.57387,1
210.613,43.5877,-1.67408,0.707175,2.56539,166.235,-3.24744,-0.682047,1
158.595,49.3439,0.954623,-3.00236,-1.36209,173.044,3.41281,2.05073,1
337.787,100.659,0.362853,1.46545,0.760298,416.943,2.95245,3.71274,1
280.968,135.798,1.08334,0.454186,-0.377766,412.757,3.24229,2.86452,1
322.008,129.583,1.21428,0.00974317,1.01513,396.802,2.85087,3.866,1
157.375,138.896,-0.487985,0.0305048,-2.08742,160.992,4.07242,1.985,1
359.358,151.722,-0.0112875,1.27248,1.16886,329.704,0.0768725,1.24574,1
166.296,57.2544,-0.872095,2.18733,1.32988,200.457,-3.53011,-2.20023,1
240.013,37.4793,-0.253285,-2.49726,-2.58888,217.524,3.23156,0.642676,1
140.27,77.6817,1.83711,1.41921,1.63817,153.72,-3.74509,-2.10691,1
355.243,40.0824,1.07748,1.73414,0.414139,353.087,-3.23779,-2.82365,1
418.97,38.2652,-2.07167,-0.291189,4.4756,421.59,-3.04172,1.43388,1
176.11,31.5909,-0.707563,0.890701,0.636296,195.975,-3.2797,-2.6434,1
139.973,38.2263,1.9835,-2.27508,2.31335,155.072,-3.25824,-0.944888,1
265.581,58.3248,0.0109966,3.08277,-3.19637,220.228,3.09289,-0.103474,1
485.962,275.552,-1.47044,-1.87514,-3.8828,351.551,2.60146,-1.28134,1
317.548,32.4443,0.383881,3.22742,2.03351,312.19,3.06697,5.10048,1
210.938,83.3445,0.0880545,0.355405,-1.78606,220.686,3.55181,1.76574,1
244.312,32.7081,-1.21939,-2.07999,4.1405,201.416,-3.10157,1.03893,1
158.922,30.1716,-2.48165,-0.0329009,1.17841,187.062,-3.34884,-2.17043,1
165.781,30.0053,-0.173315,-2.66944,-0.798328,203.803,3.26053,2.4622,1
150.047,69.834,1.27724,0.684061,-0.42824,229.585,-2.89662,-3.32486,1
148.507,38.9865,0.792036,0.899882,0.658342,187.709,3.08623,3.74457,1
260.473,33.1568,-1.15563,1.60187,-2.26278,244.534,-3.04478,-5.30756,1
174.546,73.7338,1.54029,-0.0569237,-0.469644,270.049,-2.89637,-3.36601,1
583.239,54.3175,-0.700038,-2.19155,2.29466,536.213,-3.2287,-0.934041,1
321.849,29.2886,-0.862861,-1.88898,-3.34899,290.757,3.15255,-0.196445,1
